date,ETF0,ETF1,ETF2,ETF3,ETF4,ETF5,ETF6,ETF7
2024-04-05,-0.0053805808542408,0.0033758286441335,0.0090193163894443,-0.0007560406902513,0.0205302125904758,0.0128031513015331,-0.0065099539734361,-0.0022668254938542
2024-04-08,-0.0076721859702896,0.0033129427335727,0.0030736540081189,0.0017619592807483,0.0017748943840348,0.0034412897906762,-0.0106499936359127,0.0220967982576913
2024-04-09,0.19508383570312202,0.0044034234401147,-0.0119783353242147,0.008296967216706,-0.0033116438211786,0.001129831544757,0.0086504787038524,-0.0007916383053033
2024-04-10,0.0122215919118347,0.0087586158192343,0.0088185244909305,0.0054730005155588,0.014967137006827,-0.0030256539963362,0.0101638994374563,-0.0140675650381781
2024-04-11,0.015292094734212,0.0103030375574155,-0.0087144497338511,0.0034388198445384,0.0079709569725019,0.0051131961454638,-0.0026716684371946,-0.0004202814712866
2024-04-12,0.0086808590504614,-0.0017454952474643,0.0020592420802684,0.0073802933487985,-0.0064410206002645,-0.0030217302557718,-0.0216014665095331,-0.0083937519909434
2024-04-15,-0.0212107657850133,0.0046585643122343,0.0127200855746985,-0.0065204368494962,-0.0049035467760559,-0.0219495512968814,0.0044609899068617,-0.0062378893663685
2024-04-16,-0.005750801831495,0.0009789501438739,-0.0057297463298487,0.003937948293848,0.0012620112185068,-0.0004202477113153,0.0089100308804468,0.000288709112945
2024-04-17,-0.0135883675222675,0.0116585300939539,0.0070645074144126,0.0031898682189211,-0.0096414620280585,-0.0075040824994433,0.0007234309307714,0.0059761798340637
2024-04-18,-0.0145347497050366,0.0220915624122732,-0.0061951356878538,0.0052367543386428,0.002323368355831,0.0160839317725231,-0.0067770518099609,-0.0089148278224067
2024-04-19,-0.0051255038543738,-0.0146814679599093,0.0153291483449821,0.009588681676429,-0.0005959347892118,-0.0055388738970962,0.0136628675896519,0.0120315244021462
2024-04-22,-0.0080901189129855,0.006810499906656,0.0017043671406382,-0.0091591946746678,0.000197753491569,0.0012771968657372,0.0102188605441528,0.0048958840683719
2024-04-23,-0.014121177005352,-0.0066743208445253,0.0020356183497965,-0.0134126306174069,0.0107938183709199,-0.0077499934594059,-0.0083071288827218,-0.0030483463764077
2024-04-24,-0.0101500865524648,-0.0088142649459712,0.0191461034186781,0.0041534628526914,0.0073216456730236,-0.0063200081318999,-0.0067680642765865,-0.0126260497669021
2024-04-25,-0.0036361757192876,0.0073307030741234,0.0134885863424183,-0.0152419441328081,-0.0223092712492084,0.0088617693812323,-0.0067066740869248,0.0040585239195031
2024-04-26,0.0067461755586756,0.0115551309684603,-0.0022239480301205,0.0015179917861154,-0.0094844753082573,-0.0089937813289722,-0.0024721092826751,-0.0156324446816554
2024-04-29,-0.0186799066483538,-0.003837149903366,0.009577519342496,0.0048905430486851,0.0162102035518788,-0.0045397682184346,0.001841503202153,0.0096094680169514
2024-04-30,0.0103108038351777,-0.0076302120169648,0.0004846823152126,0.0008079143319534,-0.00705938449853,-0.0020921769553988,-0.005349108009446,-0.0090830600576532
2024-05-01,0.0006610261049933,-0.0038706920047759,0.008356196702497,0.0036498474445649,0.0025378148324079,0.0021164540168706,-0.0069327453277852,0.0052670129512651
2024-05-02,0.0210413977658541,-0.009755679664645,0.0009722998837399,0.014512814533882,0.0155314203661187,0.0069340169637911,0.0206199176557415,-0.0021048825225048
2024-05-03,-0.0071234066729006,0.0109665513343411,0.0053372484586796,0.0011257401754525,-0.0126995665712282,0.0056492336784972,0.0109410395062362,-0.0161350708997096
2024-05-06,0.0072637296090967,-0.0012234662448158,0.0085920572481722,0.0080324301761235,-0.0097943450288685,0.0116608609143955,-0.0061671064260657,0.0053274055825471
2024-05-07,0.1991356302805926,0.005809992170205,-0.0016459328184482,-0.0121700086983322,-0.0074254833700074,0.0100312836791519,-0.0115325170159874,-0.0158276819027979
2024-05-08,-0.0064093416123055,-0.0019826749139164,0.020804927802706,-0.0127825116837071,-0.008188095974109,0.0049051681068985,0.0070092837814217,-0.0080771407039296
2024-05-09,0.003074712086011,0.0054573260408798,-0.005456848736364,-0.0071752405631074,0.0052202561990728,-0.0073150817242073,-0.0113817057049669,-0.0080247240276855
2024-05-10,-0.0036301819604262,0.0042021655449572,0.0007551444584044,0.0033318934720035,0.0204528946259587,0.0184242594105623,-0.0008644872727094,0.0013076708798467
2024-05-13,0.0113566656057815,-0.011554099977289,0.0042281617683706,0.0188656087140802,0.0019879402847172,-0.0123717594137618,-0.0169923915883582,-0.0110593715875254
2024-05-14,0.0001645930165351,-0.0076677380610374,-0.0062094909544587,-0.0082473452116912,-0.005935747475498,0.0052756008028042,-0.0139589933556362,-0.0117046118289301
2024-05-15,-0.0058031942482966,0.0010843295529565,0.0070226517096005,-0.0082225505053906,-0.00982783151204,0.0014654227044507,0.0014688306800432,-0.0029289585251795
2024-05-16,0.0027534318829479,0.0063022001277624,-0.0013948494883106,-0.0045500844560252,-0.0062380304797349,0.0024595893404527,-0.0049679994530726,0.007923038336614
2024-05-17,-0.0010095411080737,-0.0044930724752367,-0.0110149711119478,-0.0109286009231355,-0.0011649940554899,-0.0002252335717449,0.0034167841470095,-0.0028230809303926
2024-05-20,0.0063447920761134,-0.0139622322299435,0.0007419758119911,0.0144465472886022,0.0126539956639698,0.0185449830574946,0.0154881206431406,0.0089426698416374
2024-05-21,-0.0006838874342768,0.0043910742731036,-0.0019280355334434,0.012552796360989,0.0010302304718046,-0.0121119420119364,0.00700596020124,0.0069028673048262
2024-05-22,-0.002492031905557,-0.0054178580072705,0.0076450672531209,0.020321267435969,-0.0232205944092656,0.007843818216497,0.0011302419891534,0.0015701248729261
2024-05-23,-0.0024084724862026,-0.0045541361825919,0.0115311036194952,0.0053794205507377,0.0079776648000815,-0.0004344180678129,0.0109134763894676,-0.015799780814203
2024-05-24,0.0122318970568601,-0.0146461925535177,0.006545197902296,-0.0010628867210382,0.005144010425261,0.0120376597214195,-0.0039836221909282,-0.0113895734533605
2024-05-27,-0.0053737302111091,-0.0021219015496997,-0.0040764966472752,-0.0108926213881264,-0.0001170395301059,0.0013960567774414,-0.0085224687483803,0.0099557597080629
2024-05-28,0.0096141630056271,0.0005741453786311,-0.0050982058287755,0.0047358204329628,0.0029957893398488,-0.009609541020867,-0.0095305687388696,-0.0042168581366146
2024-05-29,0.0025457137694782,-0.0095343825632071,0.0055522290786122,0.0076525870711231,0.0002450190762848,-0.0020085561966204,0.0099749724130437,0.0069417849973312
2024-05-30,-0.0117423244641198,0.0008184206529176,-0.0018046821864017,0.0058463918611665,0.0080442725326812,-0.0158907609686194,0.0205866464639672,-0.0240122534751011
2024-05-31,-0.0076531525975569,0.0223538148119661,0.0037028842600171,0.0155644585355979,-0.0054956259033018,-0.006514969669814,0.0039279658714684,-0.0152928342423335
2024-06-03,-0.0060829582510824,0.0045591959284862,-0.0058697533392388,0.0062868354179061,-0.0075095041030897,0.0068085512179821,0.0114304142935298,-0.014251302537324
2024-06-04,-0.0026337542408476,-0.0091835170104596,-0.000100570436725,-0.0127962690508243,0.0067964500634631,-0.0002695281938622,-0.0053012879415309,-0.0024951748250591
2024-06-05,0.0016371673010714,-0.0238903079621895,-0.0078507648583254,-0.0146880889974193,-0.0025027855578713,0.0005025668827829,0.0153176332253641,-0.0025733025661726
2024-06-06,-0.0156041108257483,0.0097323029976558,-0.0054523252726639,0.0009727741989272,0.0135606049687375,-0.0097876322060569,-0.0125313472444893,0.0025044584618837
2024-06-07,0.0039072098169218,-0.0071391767957397,-0.016816904581672,-0.0078333596990012,0.0144583733608704,-0.0067260580722773,-0.004273973652291,-0.0110684352451122
2024-06-10,0.007527281323341,-0.0118059841797213,-0.0094227423867508,0.01002759709338,-0.0182604154970797,0.0011982117320353,0.00387221680072,0.0130231276035113
2024-06-11,-0.0070844285348761,-0.0085835660271035,-0.0028628904843917,0.0122952107995515,0.0089845717716052,-0.0079336384087718,-0.0022501113841295,-0.0116614206322381
2024-06-12,-0.0164765767875915,0.0211954120163217,-0.007305351389246,0.0032144036767192,0.0020498159104012,0.0114719974626621,0.0057557580883071,0.0170470159754958
2024-06-13,-0.012330318567693,-0.010845687649874,-0.0164523285797166,-0.0110643732490254,-0.0085348440246708,-0.0213189831515937,-0.0190178385008312,0.0010254182040514
2024-06-14,-0.0041805540324441,0.0081859580482566,-0.0180644605086395,-0.0003334210210615,-0.0124589999403986,0.0018418936082056,-0.0239526923041557,0.015123004186363
2024-06-17,-0.0040977836891837,0.0191836825274823,0.0046481571407571,0.0108597237835791,0.0101054270341027,0.0031426694708331,0.000156672020552,-0.0067195091422278
