regime,estimator,portfolio,mse_mean,es_mse_mean,var95,es95,realised_var,realised_es,violation_rate,count,qlike_mean,mv_turnover_mean,mv_turnover_cost_bps,cov_condition_median,cov_condition_p90,baseline_mse,baseline_es_mse,baseline_qlike_mean,delta_mse_vs_baseline,delta_es_vs_baseline,delta_qlike_vs_baseline,delta_mse_ci_lower,delta_mse_ci_upper
calm,overlay,ew,3.324910926943283e-12,2.8589757939131905e-07,-0.0033066503500485227,-0.0041466729411268315,3.2978561829297536e-06,-0.004120468071134993,0.06086941743084041,52,0.23848239395951853,0.0,0.0,15.126466280023173,18.355096685841445,3.324910926943283e-12,2.8589757939131905e-07,0.23848239395951853,0.0,0.0,0.0,,
calm,overlay,mv,1.5259584775820407e-12,2.334015539340629e-07,-0.0026466151021489574,-0.00331896211206536,2.5295835563063608e-06,-0.0031498956342270058,0.10627409550681938,52,0.13562670389320933,0.026199479042754235,0.13099739521377116,15.126466280023173,18.355096685841445,1.5259584775820407e-12,2.334015539340629e-07,0.13562670389320933,0.0,0.0,0.0,,
calm,quest,ew,5.702291008337263e-12,3.206057648649202e-07,-0.003639181250721539,-0.004563680106063123,3.2978561829297536e-06,-0.004504585847710475,0.0429777041568034,52,0.29089750022362104,0.0,0.0,442.2344251464093,3970.9997471048096,3.324910926943283e-12,2.8589757939131905e-07,0.23848239395951853,2.37738008139398e-12,3.4708185473601166e-08,0.05241510626410251,,
calm,quest,mv,1.5873525341460158e-12,1.6484032596424298e-07,-0.002464354379777485,-0.003090399813158575,2.5295835563063608e-06,-0.0030516954755661547,0.12389340738251305,52,0.15444469116952314,0.026199479042754235,0.13099739521377116,442.2344251464093,3970.9997471048096,1.5259584775820407e-12,2.334015539340629e-07,0.13562670389320933,6.139405656397515e-14,-6.85612279698199e-08,0.018817987276313813,,
calm,rie,ew,2.46857027310618e-12,3.204213029926205e-07,-0.003024109640763309,-0.003792355492974931,3.2978561829297536e-06,-0.004113148803121856,0.05807270126009538,52,0.20635050165171862,0.0,0.0,2.027720498374534,3.37678094292135,3.324910926943283e-12,2.8589757939131905e-07,0.23848239395951853,-8.56340653837103e-13,3.452372360130146e-08,-0.03213189230779992,,
calm,rie,mv,2.7326324078548275e-12,7.249551539051087e-07,-0.0031014700073491385,-0.0038893685136689405,2.5295835563063608e-06,-0.0037126705503859703,0.04290283144042125,52,0.18438198260355076,0.026199479042754235,0.13099739521377116,2.027720498374534,3.37678094292135,1.5259584775820407e-12,2.334015539340629e-07,0.13562670389320933,1.2066739302727869e-12,4.915535999710458e-07,0.04875527871034144,,
calm,sample,ew,5.0702551471916575e-12,3.358492849226637e-07,-0.0035403554548040133,-0.004439748570994556,3.2978561829297536e-06,-0.004293012739577134,0.052404859810374155,52,0.2798207400071467,0.0,0.0,271482.8052143844,7.942182230044941e+18,3.324910926943283e-12,2.8589757939131905e-07,0.23848239395951853,1.7453442202483744e-12,4.995170553134465e-08,0.04133834604762815,,
calm,sample,mv,1.842436206377688e-12,1.718778603979686e-07,-0.002314160370695422,-0.0029020504664032365,2.5295835563063608e-06,-0.003007879742007988,0.13398801126180063,52,0.19212663192122564,0.026199479042754235,0.13099739521377116,271482.8052143844,7.942182230044941e+18,1.5259584775820407e-12,2.334015539340629e-07,0.13562670389320933,3.1647772879564727e-13,-6.152369353609429e-08,0.056499928028016316,,
calm,scm,ew,5.0702551471916575e-12,3.358492849226637e-07,-0.0035403554548040133,-0.004439748570994556,3.2978561829297536e-06,-0.004293012739577134,0.052404859810374155,52,0.2798207400071467,0.0,0.0,271482.8052143844,7.942182230044941e+18,3.324910926943283e-12,2.8589757939131905e-07,0.23848239395951853,1.7453442202483744e-12,4.995170553134465e-08,0.04133834604762815,,
calm,scm,mv,1.842436206377688e-12,1.718778603979686e-07,-0.002314160370695422,-0.0029020504664032365,2.5295835563063608e-06,-0.003007879742007988,0.13398801126180063,52,0.19212663192122564,0.026199479042754235,0.13099739521377116,271482.8052143844,7.942182230044941e+18,1.5259584775820407e-12,2.334015539340629e-07,0.13562670389320933,3.1647772879564727e-13,-6.152369353609429e-08,0.056499928028016316,,
