window_id,window_start,regime,detections,detection_rate,acceptance_rate,edge_margin_mean,stability_margin_mean,stability_eta,isolation_share,alignment_cos_mean,alignment_angle_mean,raw_detection_count,substitution_fraction,gating_mode,gating_initial,gating_accepted,gating_rejected,gating_soft_cap,gating_delta_frac,reason_code,resolved_config_path,calm_threshold,crisis_threshold,vol_signal,group_design,group_count,group_replicates,prewhiten_r2_mean,prewhiten_r2_median,prewhiten_mode_requested,prewhiten_mode_effective,prewhiten_factor_count,prewhiten_beta_abs_mean,prewhiten_beta_abs_std,prewhiten_beta_abs_median,prewhiten_factors,residual_energy_mean,acceptance_delta,group_label_counts,group_observations,vol_state_label,cov_condition_baseline,cov_condition_overlay,cov_condition_penalized,mv_condition_cap,mv_condition_flag,mv_turnover,mv_turnover_cost_bps,baseline_errors,factor_present,changed_flag
,,full,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.012698619794022337,0.014033944345356236,0.013576688868126158,vol,3,10,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:10|mid:10|crisis:10,30,mid,,,,,,,,,True,0
,,full,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.012700130421408544,0.01403235546793966,0.013385779733513598,vol,3,10,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:10|mid:10|crisis:10,30,mid,,,,,,,,,True,0
,,full,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,strict,0.0,0.0,0.0,,0.02,balance_failure,reports/rc-20251107/vol-tyler/resolved_config.json,0.012701641048794749,0.014030766590523085,0.014007097666462322,vol,3,9,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:9|mid:9|crisis:9,27,mid,,,,,,,,,True,0
133.0,2019-01-14T00:00:00,full,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.012830312490097263,0.015122866224152019,0.015065442943313214,vol,3,36,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:36|mid:36|crisis:36,108,mid,18.3274200643503,18.3274200643503,7.234320407806665,1000000.0,False,0.018793255015640137,0.09396627507820068,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
134.0,2019-01-15T00:00:00,full,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.012831363790015897,0.01510616811389992,0.014758242755074629,vol,3,35,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:35|mid:35|crisis:35,105,mid,18.085178635821084,18.085178635821084,7.258556635307147,1000000.0,False,0.01054524203572082,0.0527262101786041,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
135.0,2019-01-16T00:00:00,full,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.012832415089934532,0.015065442943313214,0.014858795865139137,vol,3,34,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:34|mid:34|crisis:34,102,mid,17.902633473772337,17.902633473772337,7.2829832797213285,1000000.0,False,0.0080910527520495,0.0404552637602475,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
136.0,2019-01-17T00:00:00,full,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.01284431839925203,0.01505743392320168,0.014574302945477803,vol,3,33,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:33|mid:33|crisis:33,99,mid,18.310898191614545,18.310898191614545,7.435439951938991,1000000.0,False,0.04471257329443852,0.2235628664721926,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
137.0,2019-01-18T00:00:00,full,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.012856221708569529,0.015049424903090147,0.014307247291454526,vol,3,32,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:32|mid:32|crisis:32,96,mid,18.37028221286101,18.37028221286101,7.505356283172829,1000000.0,False,0.00732349686409945,0.036617484320497246,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
138.0,2019-01-22T00:00:00,full,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.012868125017887026,0.015041415882978611,0.014102306367329839,vol,3,31,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:31|mid:31|crisis:31,93,mid,18.590870605668375,18.590870605668375,7.568633670924991,1000000.0,False,0.01398792919789266,0.0699396459894633,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
139.0,2019-01-23T00:00:00,full,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.012880028327204526,0.015033406862867077,0.014110808263743498,vol,3,30,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:30|mid:30|crisis:30,90,mid,17.58938195563128,17.58938195563128,7.258354098624042,1000000.0,False,0.026777871332657043,0.13388935666328522,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
