regime,estimator,portfolio,mse_mean,es_mse_mean,var95,es95,realised_var,realised_es,violation_rate,count,qlike_mean,mv_turnover_mean,mv_turnover_cost_bps,cov_condition_median,cov_condition_p90,baseline_mse,baseline_es_mse,baseline_qlike_mean,delta_mse_vs_baseline,delta_es_vs_baseline,delta_qlike_vs_baseline,delta_mse_ci_lower,delta_mse_ci_upper
crisis,overlay,ew,1.5046267595486255e-07,7.505946841881724e-05,-0.023348117415185398,-0.029279481185659893,0.0003988892173511503,-0.031067568071184673,0.13447053869491543,152,1.4990048914882237,0.0,0.0,531.9848492825475,908.3054193734039,1.5046267595486255e-07,7.505946841881724e-05,1.4990048914882237,0.0,0.0,0.0,,
crisis,overlay,mv,1.9962665140178497e-08,4.681654616891695e-05,-0.010458980906331156,-0.013115984009439995,0.00010056717891761305,-0.014724732418457634,0.11986164804724361,152,2.858168060381576,0.03559830979625624,0.17799154898128122,531.9848492825475,908.3054193734039,1.9962665140178497e-08,4.681654616891695e-05,2.858168060381576,0.0,0.0,0.0,,
crisis,quest,ew,2.2603227385218937e-07,0.00010313634662302994,-0.012229068142607264,-0.01533574481541466,0.0003988892173511503,-0.02291029151996438,0.2651807276287885,152,6.3770909635399144,0.0,0.0,217.03539245655506,2230.7835507250243,1.5046267595486255e-07,7.505946841881724e-05,1.4990048914882237,7.556959789732683e-08,2.80768782042127e-05,4.8780860720516905,,
crisis,quest,mv,2.0499861242734464e-08,3.668168262165984e-05,-0.009113981767645224,-0.011429300827425902,0.00010056717891761305,-0.013682348094752593,0.15470121406755755,152,3.4925210630395696,0.03559830979625624,0.17799154898128122,217.03539245655506,2230.7835507250243,1.9962665140178497e-08,4.681654616891695e-05,2.858168060381576,5.371961025559663e-10,-1.0134863547257114e-05,0.6343530026579938,,
crisis,rie,ew,2.4133149552385295e-07,0.0001486865039260496,-0.009602519286589322,-0.01204194658554212,0.0003988892173511503,-0.021143340797544125,0.29642203941026657,152,24.906055870372,0.0,0.0,3.215058063300855,23.71500493754984,1.5046267595486255e-07,7.505946841881724e-05,1.4990048914882237,9.086881956899041e-08,7.362703550723236e-05,23.407050978883778,,
crisis,rie,mv,1.9839663712987743e-08,4.887602275957412e-05,-0.010331746388284624,-0.012956426790711642,0.00010056717891761305,-0.01556272649175691,0.11018665083762036,152,2.2429033887100287,0.03559830979625624,0.17799154898128122,3.215058063300855,23.71500493754984,1.9962665140178497e-08,4.681654616891695e-05,2.858168060381576,-1.2300142719075448e-10,2.0594765906571726e-06,-0.6152646716715471,,
crisis,sample,ew,1.4686589986250693e-07,6.30554894209541e-05,-0.024418595431901155,-0.030621903805554133,0.0003988892173511503,-0.031879839153307075,0.12754533093868273,152,1.209270561255473,0.0,0.0,4047031.103467909,1.5131443455029066e+19,1.5046267595486255e-07,7.505946841881724e-05,1.4990048914882237,-3.5967760923556125e-09,-1.200397899786315e-05,-0.28973433023275064,,
crisis,sample,mv,1.995398609655747e-08,4.849387156345765e-05,-0.010518525031194876,-0.01319065474424322,0.00010056717891761305,-0.014779265013705203,0.11959700617941615,152,2.942634433363128,0.03559830979625624,0.17799154898128122,4047031.103467909,1.5131443455029066e+19,1.9962665140178497e-08,4.681654616891695e-05,2.858168060381576,-8.67904362102602e-12,1.6773253945406963e-06,0.08446637298155224,,
crisis,scm,ew,1.4686589986250693e-07,6.30554894209541e-05,-0.024418595431901155,-0.030621903805554133,0.0003988892173511503,-0.031879839153307075,0.12754533093868273,152,1.209270561255473,0.0,0.0,4047031.103467909,1.5131443455029066e+19,1.5046267595486255e-07,7.505946841881724e-05,1.4990048914882237,-3.5967760923556125e-09,-1.200397899786315e-05,-0.28973433023275064,,
crisis,scm,mv,1.995398609655747e-08,4.849387156345765e-05,-0.010518525031194876,-0.01319065474424322,0.00010056717891761305,-0.014779265013705203,0.11959700617941615,152,2.942634433363128,0.03559830979625624,0.17799154898128122,4047031.103467909,1.5131443455029066e+19,1.9962665140178497e-08,4.681654616891695e-05,2.858168060381576,-8.67904362102602e-12,1.6773253945406963e-06,0.08446637298155224,,
