window_id,regime,detections,detection_rate,edge_margin_mean,stability_margin_mean,isolation_share,alignment_cos_mean,alignment_angle_mean,reason_code,resolved_config_path,calm_threshold,crisis_threshold,vol_signal
1318,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015976671082580024,0.020270593620763205,0.022556474078999817
1319,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015976754143079412,0.02028551901970088,0.02265108461363513
1320,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.0159768372035788,0.02033614468787014,0.02227457088176743
1321,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015977120408262893,0.02034509854975292,0.022667258184894398
1322,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015977403612946982,0.020348251454034436,0.023484706811108244
1323,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015977686817631075,0.020349635768592902,0.023322082543888255
1324,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015977970022315165,0.020351918616156518,0.02321457506579356
1325,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015978253226999257,0.02035640187430347,0.022787146708806345
1326,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015979205943252604,0.020366272185518616,0.022252135141228348
1327,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01598015865950595,0.020401805575837654,0.021926968651527573
1328,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.0159811113757593,0.02042940683897021,0.021765582552761276
1329,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015982064092012648,0.020453549053660175,0.02147627130195676
1330,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015983016808265995,0.020516773583685633,0.021792742888600655
1331,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01598354319898527,0.020549121130494452,0.021302836499462144
1332,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01598406958970454,0.020557426142711686,0.021110171625406068
1333,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015984595980423812,0.020567325601857162,0.020970789194142622
1334,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015985122371143082,0.020582391699733634,0.021023691430599064
1335,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015985648761862356,0.02058413183842678,0.021172348960166763
1336,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01598737181391717,0.020608605835354097,0.021152556963898644
1337,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015989094865971984,0.02061499011647617,0.021098719489569952
1338,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.0159908179180268,0.020619007608713102,0.02131988944628325
1339,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015992540970081615,0.020628131774034872,0.0220008090860937
1340,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01599426402213643,0.020641586609461308,0.021904721743977822
1341,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015996059504551043,0.02064688562493522,0.021663227077694067
1342,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015997854986965657,0.020648406214955745,0.021931008688621294
1343,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.015999650469380268,0.02066307448070938,0.02169562893670004
1344,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.016001445951794882,0.020689349971637554,0.02152285641053861
1345,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.016003241434209496,0.020707225685436682,0.021749992622026277
1346,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.016003421356208872,0.020713332685613796,0.02177796538766211
1347,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.016003601278208247,0.0207186021243342,0.021790852029553068
1348,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01600378120020762,0.020730286314611095,0.021389765135505227
1349,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.016003961122206995,0.020745156272739262,0.021187429523320533
1350,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01600414104420637,0.02074950171829507,0.02147628799861058
1351,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.016005141619099036,0.020750775663069678,0.021376565942539335
1352,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.0160061421939917,0.02075713094464215,0.021304950025090297
1353,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.016007142768884364,0.02076772707309965,0.021001377062942514
1354,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.016008143343777027,0.020778674484443732,0.021000073708386177
1370,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.016012802522674428,0.02075109414926333,0.021438013941469044
1371,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.016013977956359025,0.020759143209768426,0.021336779711306455
1372,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.016015153390043623,0.020771012872202125,0.02157554298548837
1373,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.016016328823728217,0.020779764498480388,0.021972661163385348
1374,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.016017504257412815,0.02078988431739285,0.02220626871743225
1375,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.016018679691097413,0.02081728342460279,0.022325561899631426
1376,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01601939205425432,0.02082223293536469,0.02204892778374019
1377,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.016020104417411227,0.02082411261215897,0.021975525000307236
1378,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.016020816780568135,0.020831938401429315,0.022418919736668107
1379,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.016021529143725042,0.02084442174731397,0.021674756547383437
1380,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01602224150688195,0.02084996959164575,0.02200398950198291
1381,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01602464535148895,0.020858812636831245,0.02162679412052934
1382,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01602704919609595,0.020875351972035126,0.021313160690338943
1383,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01602945304070295,0.020892593153175563,0.021239849817757304
1384,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01603185688530995,0.020904756580984965,0.021722635211940365
1385,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01603426072991695,0.020907277501009958,0.021311663112819363
1386,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01603558009999259,0.020932170586207072,0.022040947907081488
1387,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01603689947006823,0.02093866385673772,0.023321777164540924
1388,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.016038218840143875,0.020939289418978022,0.023268876263964445
1389,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.016039538210219514,0.020946124049314216,0.023389288561834375
1390,crisis,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.016040857580295154,0.020970789194142622,0.02316017210651548
