design,window_id,window_start,regime,vol_signal,calm_threshold,crisis_threshold,vol_state_label
dow-tyler,199.0,2021-02-17T00:00:00,full,0.0188994605451001,0.0165132799062625,0.0215193420116142,mid
dow-tyler,200.0,2021-02-18T00:00:00,full,0.0185846620757264,0.0165174516540625,0.021495280283141,mid
dow-tyler,201.0,2021-02-19T00:00:00,full,0.0182699680629832,0.0165216234018626,0.0214712185546679,mid
dow-tyler,202.0,2021-02-22T00:00:00,full,0.0179190695251608,0.0165257951496626,0.0214471568261948,mid
dow-tyler,203.0,2021-02-23T00:00:00,full,0.0182119246727142,0.0165427097621653,0.0214417160147379,mid
dow-tyler,204.0,2021-02-24T00:00:00,full,0.0190962847444964,0.0165596243746681,0.021436275203281,mid
dow-tyler,205.0,2021-02-25T00:00:00,full,0.0190268952051276,0.0165765389871708,0.0214308343918241,mid
dow-tyler,206.0,2021-02-26T00:00:00,full,0.0195197720886411,0.0165934535996736,0.0214253935803672,mid
dow-tyler,207.0,2021-03-01T00:00:00,full,0.0192889298065411,0.0166103682121763,0.0214199527689103,mid
dow-tyler,208.0,2021-03-02T00:00:00,full,0.0198023759555719,0.0166145925726293,0.0214023050964039,mid
dow-tyler,209.0,2021-03-03T00:00:00,full,0.0194914975464711,0.0166188169330822,0.0213846574238976,mid
dow-tyler,210.0,2021-03-04T00:00:00,full,0.0193459979564358,0.0166230412935352,0.0213670097513913,mid
dow-tyler,211.0,2021-03-05T00:00:00,full,0.0194442618642452,0.0166272656539882,0.021349362078885,mid
dow-tyler,212.0,2021-03-08T00:00:00,full,0.0190437979639874,0.0166314900144411,0.0213317144063786,mid
dow-tyler,213.0,2021-03-09T00:00:00,full,0.0197425202787796,0.0166396482530854,0.0212439041981059,mid
dow-tyler,214.0,2021-03-10T00:00:00,full,0.0200987832822153,0.0166478064917297,0.0211560939898332,mid
dow-tyler,215.0,2021-03-11T00:00:00,full,0.0199570487685822,0.016655964730374,0.0210682837815604,mid
dow-tyler,216.0,2021-03-12T00:00:00,full,0.019833313679022,0.0166641229690183,0.0209804735732877,mid
dow-tyler,217.0,2021-03-15T00:00:00,full,0.0194394084970868,0.0166722812076626,0.0208926633650149,mid
dow-tyler,218.0,2021-03-16T00:00:00,full,0.0193300004543256,0.01667475900054,0.0208724073384685,mid
dow-tyler,219.0,2021-03-17T00:00:00,full,0.0190602881383426,0.0166772367934174,0.0208521513119221,mid
dow-tyler,220.0,2021-03-18T00:00:00,full,0.0188674217449872,0.0166797145862948,0.0208318952853757,mid
dow-tyler,221.0,2021-03-19T00:00:00,full,0.0187925117924105,0.0166821923791722,0.0208116392588294,mid
dow-tyler,222.0,2021-03-22T00:00:00,full,0.0188305413672952,0.0166846701720496,0.020791383232283,mid
dow-tyler,223.0,2021-03-23T00:00:00,full,0.0189457190903525,0.0166869159463198,0.0207829494635576,mid
dow-tyler,224.0,2021-03-24T00:00:00,full,0.0188773794744417,0.0166891617205899,0.0207745156948322,mid
dow-tyler,225.0,2021-03-25T00:00:00,full,0.0188533759851351,0.01669140749486,0.0207660819261068,mid
dow-tyler,226.0,2021-03-26T00:00:00,full,0.0186384897440765,0.0166936532691301,0.0207576481573814,mid
dow-tyler,227.0,2021-03-29T00:00:00,full,0.0190426709004131,0.0166958990434003,0.020749214388656,mid
dow-tyler,228.0,2021-03-30T00:00:00,full,0.0190625690692669,0.0166997070358793,0.0207290729098405,mid
dow-tyler,229.0,2021-03-31T00:00:00,full,0.0192091025826149,0.0167035150283584,0.020708931431025,mid
dow-tyler,230.0,2021-04-01T00:00:00,full,0.0187797902840925,0.0167073230208374,0.0206887899522095,mid
dow-tyler,231.0,2021-04-05T00:00:00,full,0.0192007869032313,0.0167111310133164,0.0206686484733939,mid
dow-tyler,232.0,2021-04-06T00:00:00,full,0.0189704040546515,0.0167149390057955,0.0206485069945784,mid
dow-tyler,233.0,2021-04-07T00:00:00,full,0.0190135897437506,0.0167285793109569,0.0206381853153737,mid
dow-tyler,234.0,2021-04-08T00:00:00,full,0.0183779160655883,0.0167422196161183,0.0206278636361689,mid
dow-tyler,235.0,2021-04-09T00:00:00,full,0.0177466129813138,0.0167558599212797,0.0206175419569641,mid
dow-tyler,236.0,2021-04-12T00:00:00,full,0.0172929666927804,0.0167695002264411,0.0206072202777594,mid
dow-tyler,237.0,2021-04-13T00:00:00,full,0.0178223724010773,0.0167831405316025,0.0205968985985546,mid
dow-tyler,238.0,2021-04-14T00:00:00,full,0.0174000861832603,0.0167870655365169,0.0205625380772271,mid
dow-tyler,239.0,2021-04-15T00:00:00,full,0.0171906077675967,0.0167909905414313,0.0205281775558996,mid
dow-tyler,240.0,2021-04-16T00:00:00,full,0.0169569454836025,0.0167949155463456,0.0204938170345721,mid
