run,run_path,crisis_label,design,label,strategy,estimator,n_windows,mean_mse,median_mse,iqr_mse,coverage_error,mean_qlike,median_qlike,sign_test_p_de_vs_lw,sign_test_p_de_vs_alias,delta_median_de_minus_lw,delta_median_de_minus_alias,ci_lo_de_minus_lw,ci_hi_de_minus_lw,ci_lo_de_minus_alias,ci_hi_de_minus_alias,dm_stat_de_vs_lw,dm_p_de_vs_lw,dm_stat_de_vs_oas,dm_p_de_vs_oas,dm_stat_de_vs_cc,dm_p_de_vs_cc,dm_stat_de_vs_factor,dm_p_de_vs_factor,dm_stat_de_vs_lw_qlike,dm_p_de_vs_lw_qlike,dm_stat_de_vs_oas_qlike,dm_p_de_vs_oas_qlike,var_kupiec_p,var_independence_p,es_shortfall_p,dm_stat_de_vs_poet,dm_p_de_vs_poet,dm_stat_de_vs_tyler,dm_p_de_vs_tyler,substitution_fraction,skip_no_isolated_share,edge_margin_median,edge_margin_iqr,edge_margin_count,edge_mode,gating_mode,delta_frac_used_min,delta_frac_used_max
oneway_J5_solver-auto_est-dealias_prep-none__crisis_20200215_20200531,/Users/mateobodon/Documents/Programming/Projects/fjs-dealias-portfolio/experiments/equity_panel/outputs_smoke_huber/oneway_J5_solver-auto_est-dealias_prep-none__crisis_20200215_20200531,crisis_20200215_20200531,oneway,crisis_20200215_20200531_oneway_J5_solver-auto_est-dealias_prep-none,Min-Variance (long-only),Aliased,6,4.42176105886256e-13,3.0966515948736154e-37,9.703387330994542e-28,0.45,-25.24712665438629,-27.631021115928547,,,,,,,,,,,,,,,,,,,,,0.0015959728570581,0.7098338753206082,,,,,,0.0,0.0,,,0,huber,fixed,0.02,0.02
oneway_J5_solver-auto_est-dealias_prep-none__crisis_20200215_20200531,/Users/mateobodon/Documents/Programming/Projects/fjs-dealias-portfolio/experiments/equity_panel/outputs_smoke_huber/oneway_J5_solver-auto_est-dealias_prep-none__crisis_20200215_20200531,crisis_20200215_20200531,oneway,crisis_20200215_20200531_oneway_J5_solver-auto_est-dealias_prep-none,Min-Variance (long-only),De-aliased,6,4.42176105886256e-13,3.0966515948736154e-37,9.703387330994542e-28,0.45,-25.24712665438629,-27.631021115928547,0.03125,,-4.3431019479085385e-08,0.0,-4.3431019479085385e-08,-4.3431019479085385e-08,0.0,0.0,,,,,-2.3643545101975114,0.0644020736502883,,,-8.259594200985577,0.0004242409659649,-8.530485864967584,0.0003643565497883,0.0015959728570581,0.7098338753206082,,,,,,0.0,0.0,,,0,huber,fixed,0.02,0.02
oneway_J5_solver-auto_est-dealias_prep-none__crisis_20200215_20200531,/Users/mateobodon/Documents/Programming/Projects/fjs-dealias-portfolio/experiments/equity_panel/outputs_smoke_huber/oneway_J5_solver-auto_est-dealias_prep-none__crisis_20200215_20200531,crisis_20200215_20200531,oneway,crisis_20200215_20200531_oneway_J5_solver-auto_est-dealias_prep-none,Min-Variance (long-only),Ledoit-Wolf,6,1.5048576333469406e-07,4.3431019479085385e-08,2.089546386500283e-07,0.2833333333333333,-8.59691938123084,-8.476067690456055,,,,,,,,,,,,,,,,,,,,,0.0294667458194609,0.0252884557869716,,,,,,0.0,0.0,,,0,huber,fixed,0.02,0.02
oneway_J5_solver-auto_est-dealias_prep-none__crisis_20200215_20200531,/Users/mateobodon/Documents/Programming/Projects/fjs-dealias-portfolio/experiments/equity_panel/outputs_smoke_huber/oneway_J5_solver-auto_est-dealias_prep-none__crisis_20200215_20200531,crisis_20200215_20200531,oneway,crisis_20200215_20200531_oneway_J5_solver-auto_est-dealias_prep-none,Min-Variance (long-only),SCM,6,4.421761058860531e-13,2.209138005258699e-37,9.703466334439558e-28,0.45,-25.24712665438633,-27.631021115928547,,,,,,,,,,,,,,,,,,,,,0.0015959728570581,0.7098338753206082,,,,,,0.0,0.0,,,0,huber,fixed,0.02,0.02
oneway_J5_solver-auto_est-dealias_prep-none__crisis_20200215_20200531,/Users/mateobodon/Documents/Programming/Projects/fjs-dealias-portfolio/experiments/equity_panel/outputs_smoke_huber/oneway_J5_solver-auto_est-dealias_prep-none__crisis_20200215_20200531,crisis_20200215_20200531,oneway,crisis_20200215_20200531_oneway_J5_solver-auto_est-dealias_prep-none,Min-Variance (long-only),OAS,6,1.7796712334005166e-07,5.4470971478338086e-08,3.306202404121503e-07,0.1166666666666666,-8.460123234752013,-8.3639838711748,,,,,,,,,,,,,,,,,,,,,0.3144512343172992,1.2814261507613736e-09,,,,,,0.0,0.0,,,0,huber,fixed,0.02,0.02
oneway_J5_solver-auto_est-dealias_prep-none__crisis_20200215_20200531,/Users/mateobodon/Documents/Programming/Projects/fjs-dealias-portfolio/experiments/equity_panel/outputs_smoke_huber/oneway_J5_solver-auto_est-dealias_prep-none__crisis_20200215_20200531,crisis_20200215_20200531,oneway,crisis_20200215_20200531_oneway_J5_solver-auto_est-dealias_prep-none,Min-Variance (long-only),Constant-Correlation,6,1.0115460883442632e-05,1.030378236637404e-05,1.1039345944154286e-05,-0.05,-6.103441679297635,-5.755381708934976,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,0.0,,,0,huber,fixed,0.02,0.02
oneway_J5_solver-auto_est-dealias_prep-none__crisis_20200215_20200531,/Users/mateobodon/Documents/Programming/Projects/fjs-dealias-portfolio/experiments/equity_panel/outputs_smoke_huber/oneway_J5_solver-auto_est-dealias_prep-none__crisis_20200215_20200531,crisis_20200215_20200531,oneway,crisis_20200215_20200531_oneway_J5_solver-auto_est-dealias_prep-none,Min-Variance (long-only),Tyler-Shrink,6,5.5958304761956907e-08,5.930806369920498e-09,4.635725395557094e-08,0.2833333333333333,-9.312899586250795,-9.472393661702435,,,,,,,,,,,,,,,,,,,,,0.0294667458194609,0.0252884557869716,,,,,,0.0,0.0,,,0,huber,fixed,0.02,0.02
oneway_J5_solver-auto_est-dealias_prep-none__crisis_20200215_20200531,/Users/mateobodon/Documents/Programming/Projects/fjs-dealias-portfolio/experiments/equity_panel/outputs_smoke_huber/oneway_J5_solver-auto_est-dealias_prep-none__crisis_20200215_20200531,crisis_20200215_20200531,oneway,crisis_20200215_20200531_oneway_J5_solver-auto_est-dealias_prep-none,Min-Variance (long-only),POET-lite,6,4.4217610588619933e-13,5.3401126507377535e-37,9.70376214960699e-28,0.45,-25.247126654386303,-27.631021115928547,,,,,,,,,,,,,,,,,,,,,0.0015959728570581,0.7098338753206082,,,,,,0.0,0.0,,,0,huber,fixed,0.02,0.02
oneway_J5_solver-auto_est-dealias_prep-none,/Users/mateobodon/Documents/Programming/Projects/fjs-dealias-portfolio/experiments/equity_panel/outputs_smoke_scm/oneway_J5_solver-auto_est-dealias_prep-none,,oneway,full_oneway_J5_solver-auto_est-dealias_prep-none,Equal Weight,Aliased,4,4.658563058615628e-07,4.851289756078875e-07,7.151188074798377e-07,0.2,-7.582757406142109,-7.442608487506091,,,,,,,,,,,,,,,,,,,,,0.1857222993565239,0.3063154101247101,,,,,,0.75,0.25,0.0037443032131298,0.0026635662366481,3,scm,fixed,0.02,0.02
oneway_J5_solver-auto_est-dealias_prep-none,/Users/mateobodon/Documents/Programming/Projects/fjs-dealias-portfolio/experiments/equity_panel/outputs_smoke_scm/oneway_J5_solver-auto_est-dealias_prep-none,,oneway,full_oneway_J5_solver-auto_est-dealias_prep-none,Equal Weight,De-aliased,4,2.062248595298304e-07,1.979335048342729e-07,1.721671672045106e-07,0.2,-7.8507023346057,-7.738347860993269,0.125,0.25,1.0709401354565001e-07,-2.3206742188985017e-07,1.0709401354565001e-07,1.0709401354565001e-07,-2.3206742188985017e-07,-2.3206742188985017e-07,,,,,,,,,3.1825421029122203,0.0499963226768014,2.7026857944333704,0.0736184578615199,0.1857222993565239,0.3063154101247101,,,,-2.6988195703531694,0.0738598402315664,0.75,0.25,0.0037443032131298,0.0026635662366481,3,scm,fixed,0.02,0.02
oneway_J5_solver-auto_est-dealias_prep-none,/Users/mateobodon/Documents/Programming/Projects/fjs-dealias-portfolio/experiments/equity_panel/outputs_smoke_scm/oneway_J5_solver-auto_est-dealias_prep-none,,oneway,full_oneway_J5_solver-auto_est-dealias_prep-none,Equal Weight,Ledoit-Wolf,4,8.965901819592308e-08,9.083949128862292e-08,1.457665022724093e-07,0.2,-8.493002061522967,-8.326598531117927,,,,,,,,,,,,,,,,,,,,,0.1857222993565239,0.3063154101247101,,,,,,0.75,0.25,0.0037443032131298,0.0026635662366481,3,scm,fixed,0.02,0.02
oneway_J5_solver-auto_est-dealias_prep-none,/Users/mateobodon/Documents/Programming/Projects/fjs-dealias-portfolio/experiments/equity_panel/outputs_smoke_scm/oneway_J5_solver-auto_est-dealias_prep-none,,oneway,full_oneway_J5_solver-auto_est-dealias_prep-none,Equal Weight,SCM,4,4.658563058615629e-07,4.851289756078876e-07,7.151188074798378e-07,0.2,-7.582757406142109,-7.442608487506091,,,,,,,,,,,,,,,,,,,,,0.1857222993565239,0.3063154101247101,,,,,,0.75,0.25,0.0037443032131298,0.0026635662366481,3,scm,fixed,0.02,0.02
oneway_J5_solver-auto_est-dealias_prep-none,/Users/mateobodon/Documents/Programming/Projects/fjs-dealias-portfolio/experiments/equity_panel/outputs_smoke_scm/oneway_J5_solver-auto_est-dealias_prep-none,,oneway,full_oneway_J5_solver-auto_est-dealias_prep-none,Equal Weight,OAS,4,7.795507395718288e-08,7.700261739673087e-08,1.406109170667879e-07,0.2,-8.74273602970657,-8.571722374830847,,,,,,,,,,,,,,,,,,,,,0.1857222993565239,0.3063154101247101,,,,,,0.75,0.25,0.0037443032131298,0.0026635662366481,3,scm,fixed,0.02,0.02
oneway_J5_solver-auto_est-dealias_prep-none,/Users/mateobodon/Documents/Programming/Projects/fjs-dealias-portfolio/experiments/equity_panel/outputs_smoke_scm/oneway_J5_solver-auto_est-dealias_prep-none,,oneway,full_oneway_J5_solver-auto_est-dealias_prep-none,Equal Weight,Constant-Correlation,4,3.728379402328259e-07,3.973937385840696e-07,5.115932517887891e-07,0.2,-7.621646767746854,-7.485255091381216,,,,,,,,,,,,,,,,,,,,,0.1857222993565239,0.3063154101247101,,,,,,0.75,0.25,0.0037443032131298,0.0026635662366481,3,scm,fixed,0.02,0.02
oneway_J5_solver-auto_est-dealias_prep-none,/Users/mateobodon/Documents/Programming/Projects/fjs-dealias-portfolio/experiments/equity_panel/outputs_smoke_scm/oneway_J5_solver-auto_est-dealias_prep-none,,oneway,full_oneway_J5_solver-auto_est-dealias_prep-none,Equal Weight,Tyler-Shrink,4,0.0860110335068805,0.0907489922042754,0.0892463322831121,-0.05,-1.3509311826602808,-1.2525907799197564,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.75,0.25,0.0037443032131298,0.0026635662366481,3,scm,fixed,0.02,0.02
oneway_J5_solver-auto_est-dealias_prep-none,/Users/mateobodon/Documents/Programming/Projects/fjs-dealias-portfolio/experiments/equity_panel/outputs_smoke_scm/oneway_J5_solver-auto_est-dealias_prep-none,,oneway,full_oneway_J5_solver-auto_est-dealias_prep-none,Equal Weight,POET-lite,4,4.658563058615621e-07,4.851289756078875e-07,7.151188074798368e-07,0.2,-7.58275740614211,-7.442608487506091,,,,,,,,,,,,,,,,,,,,,0.1857222993565239,0.3063154101247101,,,,,,0.75,0.25,0.0037443032131298,0.0026635662366481,3,scm,fixed,0.02,0.02
oneway_J5_solver-auto_est-dealias_prep-none,/Users/mateobodon/Documents/Programming/Projects/fjs-dealias-portfolio/experiments/equity_panel/outputs_smoke_scm/oneway_J5_solver-auto_est-dealias_prep-none,,oneway,full_oneway_J5_solver-auto_est-dealias_prep-none,Min-Variance (long-only),Aliased,4,1.6285521524875127e-20,1.399311945052345e-20,2.9314922250383813e-20,0.7,-24.230464313914556,-23.46062661991715,,,,,,,,,,,,,,,,,,,,,0.0002349070638067,1.2814261573665864e-09,,,,,,0.75,0.25,0.0037443032131298,0.0026635662366481,3,scm,fixed,0.02,0.02
oneway_J5_solver-auto_est-dealias_prep-none,/Users/mateobodon/Documents/Programming/Projects/fjs-dealias-portfolio/experiments/equity_panel/outputs_smoke_scm/oneway_J5_solver-auto_est-dealias_prep-none,,oneway,full_oneway_J5_solver-auto_est-dealias_prep-none,Min-Variance (long-only),De-aliased,4,1.6625086655204559e-09,6.493677445724745e-10,1.9722045830311608e-09,0.7,-26.822854320316512,-27.631021115928547,0.625,0.25,1.1561406934909416e-10,6.493677445588025e-10,1.1561406934909416e-10,1.1561406934909416e-10,6.493677445588025e-10,6.493677445588025e-10,,,,,,,,,-17.120692780320017,0.0004341086291652,-18.49132329121368,0.0003451541562233,0.0002349070638067,1.2814261573665864e-09,,,,,,0.75,0.25,0.0037443032131298,0.0026635662366481,3,scm,fixed,0.02,0.02
oneway_J5_solver-auto_est-dealias_prep-none,/Users/mateobodon/Documents/Programming/Projects/fjs-dealias-portfolio/experiments/equity_panel/outputs_smoke_scm/oneway_J5_solver-auto_est-dealias_prep-none,,oneway,full_oneway_J5_solver-auto_est-dealias_prep-none,Min-Variance (long-only),Ledoit-Wolf,4,5.757095991861666e-10,6.17665523148953e-10,6.180921081847832e-10,0.2,-10.791450119335456,-10.655697822014176,,,,,,,,,,,,,,,,,,,,,0.1857222993565239,0.3063154101247101,,,,,,0.75,0.25,0.0037443032131298,0.0026635662366481,3,scm,fixed,0.02,0.02
oneway_J5_solver-auto_est-dealias_prep-none,/Users/mateobodon/Documents/Programming/Projects/fjs-dealias-portfolio/experiments/equity_panel/outputs_smoke_scm/oneway_J5_solver-auto_est-dealias_prep-none,,oneway,full_oneway_J5_solver-auto_est-dealias_prep-none,Min-Variance (long-only),SCM,4,1.628552152641956e-20,1.3993119454316746e-20,2.931492225547229e-20,0.7,-24.230464313853044,-23.460626619784648,,,,,,,,,,,,,,,,,,,,,0.0002349070638067,1.2814261573665864e-09,,,,,,0.75,0.25,0.0037443032131298,0.0026635662366481,3,scm,fixed,0.02,0.02
oneway_J5_solver-auto_est-dealias_prep-none,/Users/mateobodon/Documents/Programming/Projects/fjs-dealias-portfolio/experiments/equity_panel/outputs_smoke_scm/oneway_J5_solver-auto_est-dealias_prep-none,,oneway,full_oneway_J5_solver-auto_est-dealias_prep-none,Min-Variance (long-only),OAS,4,7.05837405521975e-10,7.932591621420662e-10,5.188209357092807e-10,0.2,-10.640108382996964,-10.49332161865727,,,,,,,,,,,,,,,,,,,,,0.1857222993565239,0.3063154101247101,,,,,,0.75,0.25,0.0037443032131298,0.0026635662366481,3,scm,fixed,0.02,0.02
oneway_J5_solver-auto_est-dealias_prep-none,/Users/mateobodon/Documents/Programming/Projects/fjs-dealias-portfolio/experiments/equity_panel/outputs_smoke_scm/oneway_J5_solver-auto_est-dealias_prep-none,,oneway,full_oneway_J5_solver-auto_est-dealias_prep-none,Min-Variance (long-only),Constant-Correlation,4,9.073786707455525e-08,9.214009166730252e-08,1.0500578079136532e-07,0.2,-8.274741847591725,-8.171632971981326,,,,,,,,,,,,,,,,,,,,,0.1857222993565239,0.3063154101247101,,,,,,0.75,0.25,0.0037443032131298,0.0026635662366481,3,scm,fixed,0.02,0.02
oneway_J5_solver-auto_est-dealias_prep-none,/Users/mateobodon/Documents/Programming/Projects/fjs-dealias-portfolio/experiments/equity_panel/outputs_smoke_scm/oneway_J5_solver-auto_est-dealias_prep-none,,oneway,full_oneway_J5_solver-auto_est-dealias_prep-none,Min-Variance (long-only),Tyler-Shrink,4,6.835723158433351e-10,7.767809405795076e-10,4.5770827770446586e-10,0.2,-10.635530911102322,-10.500889231746596,,,,,,,,,,,,,,,,,,,,,0.1857222993565239,0.3063154101247101,,,,,,0.75,0.25,0.0037443032131298,0.0026635662366481,3,scm,fixed,0.02,0.02
oneway_J5_solver-auto_est-dealias_prep-none,/Users/mateobodon/Documents/Programming/Projects/fjs-dealias-portfolio/experiments/equity_panel/outputs_smoke_scm/oneway_J5_solver-auto_est-dealias_prep-none,,oneway,full_oneway_J5_solver-auto_est-dealias_prep-none,Min-Variance (long-only),POET-lite,4,1.628552152832773e-20,1.3993119456878088e-20,2.9314922259879966e-20,0.7,-24.23046431381335,-23.46062661972215,,,,,,,,,,,,,,,,,,,,,0.0002349070638067,1.2814261573665864e-09,,,,,,0.75,0.25,0.0037443032131298,0.0026635662366481,3,scm,fixed,0.02,0.02
