regime,estimator,portfolio,mse_mean,es_mse_mean,var95,es95,realised_var,realised_es,violation_rate,count,qlike_mean,mv_turnover_mean,mv_turnover_cost_bps,cov_condition_median,cov_condition_p90,baseline_mse,baseline_es_mse,baseline_qlike_mean,delta_mse_vs_baseline,delta_es_vs_baseline,delta_qlike_vs_baseline,delta_mse_ci_lower,delta_mse_ci_upper
crisis,overlay,ew,1.0598274613702209e-09,6.283160189951771e-06,-0.006192388470587615,-0.0077655049653358775,1.5257916558596411e-05,-0.008054454972940753,0.045598283674079775,419,0.6140230544785409,0.0,0.0,9.807110097810979,18.395756767015286,1.0598274613702209e-09,6.283160189951771e-06,0.6140230544785409,0.0,0.0,0.0,,
crisis,overlay,mv,9.32405095118882e-10,7.800999835992799e-06,-0.004817203446411481,-0.006040967465109904,1.113350001143117e-05,-0.006546090204000161,0.05996067336679897,419,0.7865795906134826,0.008194788443861182,0.040973942219305906,9.807110097810979,18.395756767015286,9.32405095118882e-10,7.800999835992799e-06,0.7865795906134826,0.0,0.0,0.0,,
crisis,quest,ew,9.450308375484908e-10,8.761264025151776e-06,-0.006320791833851519,-0.007926527963122232,1.5257916558596411e-05,-0.008658653909587755,0.04077231623643609,419,0.5106393567280831,0.0,0.0,25.432737674349145,28.736293716752744,1.0598274613702209e-09,6.283160189951771e-06,0.6140230544785409,-1.1479662382173004e-10,2.4781038352000053e-06,-0.10338369775045775,,
crisis,quest,mv,9.306069154494903e-10,7.171193201456942e-06,-0.0047615924542174235,-0.005971229037351151,1.113350001143117e-05,-0.006522901055204362,0.06469085345052837,419,0.7984388460008547,0.008194788443861182,0.040973942219305906,25.432737674349145,28.736293716752744,9.32405095118882e-10,7.800999835992799e-06,0.7865795906134826,-1.7981796693917216e-12,-6.298066345358564e-07,0.011859255387372092,,
crisis,rie,ew,1.0598274613702209e-09,6.283160189951771e-06,-0.006192388470587615,-0.0077655049653358775,1.5257916558596411e-05,-0.008054454972940753,0.045598283674079775,419,0.6140230544785409,0.0,0.0,9.807110097810979,18.395756767015286,1.0598274613702209e-09,6.283160189951771e-06,0.6140230544785409,0.0,0.0,0.0,,
crisis,rie,mv,9.32405095118882e-10,7.800999835992799e-06,-0.004817203446411481,-0.006040967465109904,1.113350001143117e-05,-0.006546090204000161,0.05996067336679897,419,0.7865795906134826,0.008194788443861182,0.040973942219305906,9.807110097810979,18.395756767015286,9.32405095118882e-10,7.800999835992799e-06,0.7865795906134826,0.0,0.0,0.0,,
crisis,sample,ew,1.4630571586482788e-09,9.060139209419921e-06,-0.007333262271574981,-0.009196206738725803,1.5257916558596411e-05,-0.008994091244823,0.034990003311266026,419,0.5716043127346387,0.0,0.0,17964.857595473222,39149.46519910425,1.0598274613702209e-09,6.283160189951771e-06,0.6140230544785409,4.0322969727805794e-10,2.77697901946815e-06,-0.042418741743902144,,
crisis,sample,mv,9.403264159783502e-10,7.36434946162525e-06,-0.004655240311440675,-0.005837859159681222,1.113350001143117e-05,-0.006224955738780769,0.06476942142742673,419,0.8675142892268487,0.008194788443861182,0.040973942219305906,17964.857595473222,39149.46519910425,9.32405095118882e-10,7.800999835992799e-06,0.7865795906134826,7.921320859468157e-12,-4.3665037436754895e-07,0.08093469861336611,,
crisis,scm,ew,1.4630571586482788e-09,9.060139209419921e-06,-0.007333262271574981,-0.009196206738725803,1.5257916558596411e-05,-0.008994091244823,0.034990003311266026,419,0.5716043127346387,0.0,0.0,17964.857595473222,39149.46519910425,1.0598274613702209e-09,6.283160189951771e-06,0.6140230544785409,4.0322969727805794e-10,2.77697901946815e-06,-0.042418741743902144,,
crisis,scm,mv,9.403264159783502e-10,7.36434946162525e-06,-0.004655240311440675,-0.005837859159681222,1.113350001143117e-05,-0.006224955738780769,0.06476942142742673,419,0.8675142892268487,0.008194788443861182,0.040973942219305906,17964.857595473222,39149.46519910425,9.32405095118882e-10,7.800999835992799e-06,0.7865795906134826,7.921320859468157e-12,-4.3665037436754895e-07,0.08093469861336611,,
