window_id,regime,detections,detection_rate,edge_margin_mean,stability_margin_mean,isolation_share,alignment_cos_mean,alignment_angle_mean,reason_code,resolved_config_path,calm_threshold,crisis_threshold,vol_signal
255,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01726050961628798,0.02274871235017185,0.01755645673664247
256,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017265382683625877,0.02274034786181694,0.018285682393880686
257,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017270255750963776,0.022731983373462026,0.018002109221689412
258,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017275128818301674,0.022723618885107114,0.01772860329464146
259,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017280001885639572,0.022715254396752198,0.01772673374917368
260,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01728487495297747,0.022706889908397285,0.01752024679130761
261,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017286802447058467,0.022705783038753646,0.017552409980991918
262,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01728872994113946,0.022704676169110007,0.018141447098360988
263,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017290657435220458,0.022703569299466365,0.017838010709072327
264,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01729258492930145,0.022702462429822726,0.01807437581339587
265,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01729451242338245,0.022701355560179087,0.01769806630320259
266,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01730030444414279,0.022694105869175252,0.017695790069695284
267,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017306096464903137,0.022686856178171417,0.01793795488481913
268,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01731188848566348,0.022679606487167582,0.01930509172215111
269,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017317680506423825,0.022672356796163747,0.01910904863732968
270,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017323472527184167,0.022665107105159912,0.01882572221196295
271,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017331022890332157,0.02262756875107335,0.018804522438063898
272,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017338573253480146,0.022590030396986784,0.02081728342460279
273,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01734612361662814,0.022552492042900222,0.02084996959164575
349,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01751516140733119,0.02650301894946591,0.026045891430898343
350,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017516803029871807,0.026444351725020295,0.026083589646514433
